	user_profile	user_name	original_comment_link	comment_title	product_color	a-size-mini 3	a-base 3	review-comment-total	product_score
582	https://www.amazon.fr/gp/profile/amzn1.account.AHR3ARC3ETW4OKS3ZTK7DA4ERJBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Romain Allaf	https://www.amazon.fr/gp/customer-reviews/R38UXVO3KR06BL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Entre réalité et publicité, un fossé existe	anthracite	true	Une personne a trouvé cela utile	0	1
583	https://www.amazon.fr/gp/profile/amzn1.account.AGTL7S3Z2AOMT4PUY5Z77FJBUNEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Thomas H.	https://www.amazon.fr/gp/customer-reviews/R2P6WIJUQDPO2K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Super !	gris chiné	true	Signaler un abus	0	5
584	https://www.amazon.fr/gp/profile/amzn1.account.AHLPP6YZY2HLJSRK2W3BJG77KQ5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Cyril	https://www.amazon.fr/gp/customer-reviews/RC422MLPJA5UV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Peut mieux faire mais déjà pas mal	anthracite	true	Signaler un abus	0	4
585	https://www.amazon.fr/gp/profile/amzn1.account.AEFLXESIJVB4K2HIKXDG6WAVSSDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	leyenberger	https://www.amazon.fr/gp/customer-reviews/R10YURIEJXZZRR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	4 Étoiles car on peut toujours s’ameliorer	anthracite	true	Signaler un abus	0	4
586	https://www.amazon.fr/gp/profile/amzn1.account.AGVB3LLSJJ5WMZ2NJP3JPADOP3FQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Levillain	https://www.amazon.fr/gp/customer-reviews/RQYISFCP5HNSX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	La connexion	anthracite	true	2 personnes ont trouvé cela utile	0	1
587	https://www.amazon.fr/gp/profile/amzn1.account.AE7O6NMMSFMMDOBAYSI3XF2ULHOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	VILLARET	https://www.amazon.fr/gp/customer-reviews/R12BUUDYW0P2WJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Magique	sable	true	Signaler un abus	0	5
588	https://www.amazon.fr/gp/profile/amzn1.account.AEW6EULENC7Q5FE3WMI3TA5CBFRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Falko	https://www.amazon.fr/gp/customer-reviews/R36HQB330WIIGM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Défectueux et le service client ne suis pas	gris chiné	true	Signaler un abus	0	1
589	https://www.amazon.fr/gp/profile/amzn1.account.AEPKD2G444VGUO5XWGCM3V2NKA5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8	yannick boué	https://www.amazon.fr/gp/customer-reviews/R5M7HGFT6YMH8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Génial	sable	true	Une personne a trouvé cela utile	0	5
590	https://www.amazon.fr/gp/profile/amzn1.account.AHNECYQFT2Q2VLVZI3PD4LNWDN4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Nanou	https://www.amazon.fr/gp/customer-reviews/R3J1F6ONRIPZFT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Bluffant	anthracite	true	Signaler un abus	0	4
591	https://www.amazon.fr/gp/profile/amzn1.account.AGWWVTOULNI4TF4EIC5VMEHTOCEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Olisane	https://www.amazon.fr/gp/customer-reviews/R1VY17KVHXUVXR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Problème de déconnexion	anthracite	true	Signaler un abus	0	2
592	https://www.amazon.fr/gp/profile/amzn1.account.AET7PIJ7RZLNUTP7GP6EICDQBH2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Prz	https://www.amazon.fr/gp/customer-reviews/R14IKL2EJWPCI0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Alexa va vite devenir la nouvelle pensionnaire de la maison!	anthracite	true	Signaler un abus	0	4
593	https://www.amazon.fr/gp/profile/amzn1.account.AEYZA57DGR433LETGFKD4WFM3NZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Ben Castets	https://www.amazon.fr/gp/customer-reviews/R1W28W59DITRMX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Excellent produit	gris chiné	true	Signaler un abus	0	5
594	https://www.amazon.fr/gp/profile/amzn1.account.AFHTS7VAPPKSD2AXMS7HGWPMYFWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R1B9AUBK69KQLL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Autant indispensable qu'inutile	anthracite	true	Signaler un abus	0	4
595	https://www.amazon.fr/gp/profile/amzn1.account.AGFNJWAGQ5FSOLBDWKYC2LBTB4TQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Mrs Shirley V Coursimault	https://www.amazon.fr/gp/customer-reviews/R3EDM6BOFYO915/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Formidable	gris chiné	true	Signaler un abus	0	5
596	https://www.amazon.fr/gp/profile/amzn1.account.AHNA732BYOPJGLXHNFA47V5EUZIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Jean-Marc de Vriese	https://www.amazon.fr/gp/customer-reviews/R226J4IRTRK4KA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Alexa... Terrible 🤩	sable	true	Signaler un abus	0	5
597	https://www.amazon.fr/gp/profile/amzn1.account.AHUMR3QXWZ4VFJJ4YPGPCQHBWKRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Gilbert	https://www.amazon.fr/gp/customer-reviews/R2I7JF5B8UK7DB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Bon son	gris chiné	true	Signaler un abus	0	5
598	https://www.amazon.fr/gp/profile/amzn1.account.AE7CYULU5LBFGTTFI3DV74UUSFKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/RRK15RLXFLRKN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Faire marcher mon Echo	anthracite	true	Signaler un abus	0	4
599	https://www.amazon.fr/gp/profile/amzn1.account.AH4WCSI2DIGPBA7VBOLRZDSAATDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	LEBLANC	https://www.amazon.fr/gp/customer-reviews/R1EUY5UJ7KIO3O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazon echo	anthracite	true	Une personne a trouvé cela utile	0	5
600	https://www.amazon.fr/gp/profile/amzn1.account.AELGXHZ22FDWIG4VLO4EHG5WHF3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	joseph BRAVOS	https://www.amazon.fr/gp/customer-reviews/RIXEUD8TW0MMZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	bonne  enceinte  .	anthracite	true	Signaler un abus	0	4
601	https://www.amazon.fr/gp/profile/amzn1.account.AHDBL3QKQCTARJOFPGEJ2AHTITBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Roger GRILLOT	https://www.amazon.fr/gp/customer-reviews/R2CB5EFYYMVMHA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	excellente enceinte connectee	sable	true	Signaler un abus	0	5
602	https://www.amazon.fr/gp/profile/amzn1.account.AFNY775IB55M7GA2BSV5J6DI6ZQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Marcologno	https://www.amazon.fr/gp/customer-reviews/R3C1HPBSRN9MFZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	copain d'Alexia	gris chiné	true	Signaler un abus	0	4
603	https://www.amazon.fr/gp/profile/amzn1.account.AF4COMWE5SQ6SWIUZCIIF5KWPLVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	BALOGNA Andy	https://www.amazon.fr/gp/customer-reviews/R1AC60MPXRM2TH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Nouveauté	anthracite	true	Signaler un abus	0	3
604	https://www.amazon.fr/gp/profile/amzn1.account.AEVBPWN6BQKN546YOJPMNY6JMLOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	bazile stephane	https://www.amazon.fr/gp/customer-reviews/R14Q8XI865RXUU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Alexa	sable	true	Signaler un abus	0	4
605	https://www.amazon.fr/gp/profile/amzn1.account.AEI4C74LFA6KWM35S7PKAIODKGGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Samysky	https://www.amazon.fr/gp/customer-reviews/R1YS09BAC9Z28N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Super enceinte à prix discount	gris chiné	true	Signaler un abus	0	5
606	https://www.amazon.fr/gp/profile/amzn1.account.AG5PDFHHSOWPS7UQYMXMD67ZMMAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	leila k	https://www.amazon.fr/gp/customer-reviews/R3Q3732LFO6LO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amozone echo	anthracite	true	Signaler un abus	0	5
607	https://www.amazon.fr/gp/profile/amzn1.account.AGDTQV3GELRVPXAMRHI3XFUIX6HA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	teebo2a	https://www.amazon.fr/gp/customer-reviews/R335R7T78EVOC2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Un assistant efficace	anthracite	true	Signaler un abus	0	5
608	https://www.amazon.fr/gp/profile/amzn1.account.AFSFNS5ZBTPIEZTT7ODFMCVYAEEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Mikedurand	https://www.amazon.fr/gp/customer-reviews/RZEFY4DVNIEZ4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazon echo	sable	true	Signaler un abus	0	4
609	https://www.amazon.fr/gp/profile/amzn1.account.AGBRFFEFZBPWBID7FHOWN7V2PYHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	BUZlamouche	https://www.amazon.fr/gp/customer-reviews/R12Y1DFZGK1VBT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Idéal pour la cuisson	anthracite	true	Signaler un abus	0	4
610	https://www.amazon.fr/gp/profile/amzn1.account.AGIJ4JIZ7AMUPPEFWTE2NZR2DWLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R7S1OLH4MM81D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Un bon debut ...	gris chiné	true	Signaler un abus	0	4
611	https://www.amazon.fr/gp/profile/amzn1.account.AE72VALEOFIRPMJERSMOQH6QGR2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8	alsterix	https://www.amazon.fr/gp/customer-reviews/R39IA5AW6M1UIW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Big brother à une voix de femme.serais ce Big Sister?	sable	true	Signaler un abus	0	5
612	https://www.amazon.fr/gp/profile/amzn1.account.AFIVRW323OFGJ5PEALLZE6KSPZCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	J. Lefrancois	https://www.amazon.fr/gp/customer-reviews/R1RN64BF25SI2L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Parfais malgres manque de batterie interne.	gris chiné	true	Signaler un abus	0	5
613	https://www.amazon.fr/gp/profile/amzn1.account.AHCYBVC6WUPKTVJUNXDGPH347IBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Pierre-Yves	https://www.amazon.fr/gp/customer-reviews/R2ZAMN0EGEOSDY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Bluffant...mais	gris chiné	true	Signaler un abus	0	4
614	https://www.amazon.fr/gp/profile/amzn1.account.AH7TDVHHXNZKE67TEGUR244BBB7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Méli-Mélo & les Editions LCDA	https://www.amazon.fr/gp/customer-reviews/RQV084A2K3E84/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazon Echo (2ème génération), Enceinte connectée avec Alexa, Tissu anthracite	anthracite	true	Signaler un abus	0	5
615	https://www.amazon.fr/gp/profile/amzn1.account.AFFMPNJYHLUHS476RB3RBN657A6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8	toman ghislaine	https://www.amazon.fr/gp/customer-reviews/R20UW0VVJ0HS0Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Extra d alexa	anthracite	true	Signaler un abus	0	5
616	https://www.amazon.fr/gp/profile/amzn1.account.AHGILQYQBQHEMV6UT4SUI3EFP4PA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	The Punisher	https://www.amazon.fr/gp/customer-reviews/R3Q3EAPDFN74SV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Très encourageant	anthracite	true	Signaler un abus	0	5
617	https://www.amazon.fr/gp/profile/amzn1.account.AHOVSSQOZEMUDWK2NVDL5UNPWQEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Chrystelle	https://www.amazon.fr/gp/customer-reviews/R2VXLTW9JCXN6I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Très contente	gris chiné	true	Signaler un abus	0	5
618	https://www.amazon.fr/gp/profile/amzn1.account.AFV7TKGMHV6VS43DAT6VP3IKG7FQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	lolo lapin	https://www.amazon.fr/gp/customer-reviews/R2OVN78P2QZ0P3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Impressionnant	anthracite	true	Signaler un abus	0	5
619	https://www.amazon.fr/gp/profile/amzn1.account.AGWS52I6JA6AXBPO342KOCK7L7MQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	jessica	https://www.amazon.fr/gp/customer-reviews/R16Q1OQ41FY0X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	alexa	sable	true	Signaler un abus	0	4
620	https://www.amazon.fr/gp/profile/amzn1.account.AEMJAS6DQHL4CMLXW4FDFDTUIKVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	papybaleze	https://www.amazon.fr/gp/customer-reviews/RSU23FAQ1I2LP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazon Echo (2ème génération)	gris chiné	true	Signaler un abus	0	5
621	https://www.amazon.fr/gp/profile/amzn1.account.AEJUAU52N2FUWAVE2XZY5RI4ZQ6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	burgaud	https://www.amazon.fr/gp/customer-reviews/R3R5B2WKPP8P7G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	A voir dans le temps	anthracite	true	Signaler un abus	0	3
622	https://www.amazon.fr/gp/profile/amzn1.account.AHTWRIV6TJKUPRFA3QVGL7TST53A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Mehdi13	https://www.amazon.fr/gp/customer-reviews/R2K9JRQUNYCJQ2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Indispensable!	anthracite	true	Signaler un abus	0	5
623	https://www.amazon.fr/gp/profile/amzn1.account.AHQZRBBHKLREX3AABNLOMETICM3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	mookid	https://www.amazon.fr/gp/customer-reviews/R91PECE3AVVPC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Peu mieux faire	anthracite	true	Signaler un abus	0	3
624	https://www.amazon.fr/gp/profile/amzn1.account.AGGHKC2GFTGBR2BQYAEZATBP6CYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	loic omnes	https://www.amazon.fr/gp/customer-reviews/RA0QRDP4G0DT7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	correct	sable	true	Signaler un abus	0	3
625	https://www.amazon.fr/gp/profile/amzn1.account.AH3FSXQPIEXBRNBG2T3ISQZKONJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Puyette	https://www.amazon.fr/gp/customer-reviews/R21V60IJ6M0FSE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	compatible avec les produits Sonos	sable	true	Signaler un abus	0	4
626	https://www.amazon.fr/gp/profile/amzn1.account.AHRCXY6T6V3YWSERI5ZZNQB7UHTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Jérém	https://www.amazon.fr/gp/customer-reviews/RWR14VQ5FI8DL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Sympa et utile	anthracite	true	Signaler un abus	0	5
627	https://www.amazon.fr/gp/profile/amzn1.account.AH2CKYWQVRI2IRZY2CMPXROGYOMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Rémy BATBEDAT	https://www.amazon.fr/gp/customer-reviews/RCJ3TKJHTNIPQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Tres bon pour un début	anthracite	true	Signaler un abus	0	4
628	https://www.amazon.fr/gp/profile/amzn1.account.AGVMYK7M4OJJH34A5ZJPA7CLH2DA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Adil Echcharafi	https://www.amazon.fr/gp/customer-reviews/R1F4S8P9G02FWG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Facilité d'utilisation	anthracite	true	Signaler un abus	0	5
629	https://www.amazon.fr/gp/profile/amzn1.account.AELN5WLJ3WND3N5HKNIYKXRJBCMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Yvan 2a	https://www.amazon.fr/gp/customer-reviews/R12OC6U0LZY296/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazon écho	gris chiné	true	Signaler un abus	0	4
630	https://www.amazon.fr/gp/profile/amzn1.account.AH6BJOBXKESTOL4625BXCBHEC3RQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Katie Koetke	https://www.amazon.fr/gp/customer-reviews/R2A7LGVJH43V1G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	J'ai essayé de la renommer et elle n'était pas impressionnée.	sable	true	Signaler un abus	0	5
631	https://www.amazon.fr/gp/profile/amzn1.account.AGXCGLQRRISNJIPGPQEBND53OI5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Transac01	https://www.amazon.fr/gp/customer-reviews/R29P71R0ZCWS19/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Bonne petite enceinte	gris chiné	true	Signaler un abus	0	4
632	https://www.amazon.fr/gp/profile/amzn1.account.AFVG6GYXHL6M6TLQCCDKHF4KZDJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Poulain	https://www.amazon.fr/gp/customer-reviews/R2XF69B2UD3QCU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	vos produits sont décevants	sable	true	2 personnes ont trouvé cela utile	0	1
633	https://www.amazon.fr/gp/profile/amzn1.account.AHROLO4K5NCYS273CJ5ZVNYWWLLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Mon51	https://www.amazon.fr/gp/customer-reviews/R3EGNGD3PVHT4X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Une bonne enceinte intelligente	anthracite	true	Signaler un abus	0	4
634	https://www.amazon.fr/gp/profile/amzn1.account.AEEZTCEXJ57VMHTLE7EECKCSE6VQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R1QOYIDMA3IJ3S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Super produit bon son et très intuitif	anthracite	true	Signaler un abus	0	5
635	https://www.amazon.fr/gp/profile/amzn1.account.AFXT7PBXT36WB2PUVSHRUF4NOTDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Nico13847	https://www.amazon.fr/gp/customer-reviews/R1YOUJS4ECH0P5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Un plaisir.	gris chiné	true	Signaler un abus	0	5
636	https://www.amazon.fr/gp/profile/amzn1.account.AGG6CV56KJ57ET5V5CXPJG425L6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Gregory	https://www.amazon.fr/gp/customer-reviews/R1FIIPHGHD921Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Super son	sable	true	Signaler un abus	0	5
637	https://www.amazon.fr/gp/profile/amzn1.account.AGCZWYT6E3TVPFIVIT6QUDZB4LIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R3HYSIAT7SXRZF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Sans intérét	sable	true	2 personnes ont trouvé cela utile	0	1
638	https://www.amazon.fr/gp/profile/amzn1.account.AGJ7M7ZPN5BA47YPEFVIS4LD637A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	breen	https://www.amazon.fr/gp/customer-reviews/R1P683T6S00D04/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Très bien	gris chiné	true	Signaler un abus	0	4
639	https://www.amazon.fr/gp/profile/amzn1.account.AEOTOUUVWWGP745W4S5BTFSQKZ7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Zireael	https://www.amazon.fr/gp/customer-reviews/R2DAU2HOTX2YPE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Topissime	gris chiné	true	Signaler un abus	0	5
640	https://www.amazon.fr/gp/profile/amzn1.account.AG7AVI6EO2JF2RLKFS62I3GFRDPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Bugsmi	https://www.amazon.fr/gp/customer-reviews/R33E7CGBTPXOFH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Un jeux d'enfant	anthracite	true	Signaler un abus	0	5
641	https://www.amazon.fr/gp/profile/amzn1.account.AFI4BHJAR7OWIQVVAOPCUBGAEWEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Rene VASCO	https://www.amazon.fr/gp/customer-reviews/R7A7NZAG2UYCQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazon Echo, je t'aime...	anthracite	true	Signaler un abus	0	5
642	https://www.amazon.fr/gp/profile/amzn1.account.AGZ4PI2Y5JHWOBZQWFXTJ43ZOWEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	WARKING	https://www.amazon.fr/gp/customer-reviews/RL9XV8O75VCNH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazon echo	anthracite	true	Signaler un abus	0	5
643	https://www.amazon.fr/gp/profile/amzn1.account.AG32RQZBZEMAZVF7VDU3BEUALZHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	gerard	https://www.amazon.fr/gp/customer-reviews/RNUQEI0ISIK23/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	pratique , bon son	sable	true	Signaler un abus	0	5
644	https://www.amazon.fr/gp/profile/amzn1.account.AFYNBD4KZ3I7HP4UVOCKAEQ275AQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	GynP	https://www.amazon.fr/gp/customer-reviews/R3KE4DJ9VT5FRU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Service très restreint	anthracite	true	Une personne a trouvé cela utile	0	3
645	https://www.amazon.fr/gp/profile/amzn1.account.AHROI37YXD7MJ7IBPYF6O25Z4VUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Cdominik	https://www.amazon.fr/gp/customer-reviews/R3SG21G7KHI99K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Bonne qualité	anthracite	true	Signaler un abus	0	4
646	https://www.amazon.fr/gp/profile/amzn1.account.AHQOGM5D2JGJRZS5ZBT2OZI4K3PQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Paul	https://www.amazon.fr/gp/customer-reviews/R31UX5OM445IAS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Très Sensible à la voix avec un son clair et puissant	anthracite	true	Signaler un abus	0	4
647	https://www.amazon.fr/gp/profile/amzn1.account.AHPH37P3OW7KXTP572BESVAM56OA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	CHRIS	https://www.amazon.fr/gp/customer-reviews/RI561KF93BI50/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Tres bon son, tres bon concept ...	sable	true	Signaler un abus	0	5
648	https://www.amazon.fr/gp/profile/amzn1.account.AGJQXM6NHHAKVLRGPGQ2PCHZTVBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Yann et Freddie	https://www.amazon.fr/gp/customer-reviews/RKN1RKJJNDPZM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Son parfait et facile à utiliser	sable	true	Signaler un abus	0	5
649	https://www.amazon.fr/gp/profile/amzn1.account.AHGLYBICVSFSMUG2ZV4AFXA276FA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	arrete  yanick	https://www.amazon.fr/gp/customer-reviews/R3VQ91PX5QGIDP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Notre maison est rentrée dans le futur	sable	true	Signaler un abus	0	5
650	https://www.amazon.fr/gp/profile/amzn1.account.AE3TE3XTJTLRJF766W5OJHXN5MNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R1UX83HS19GUXM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Bien surpris par Alexa	sable	true	Signaler un abus	0	5
651	https://www.amazon.fr/gp/profile/amzn1.account.AERHBJF7P3CHKWQ7ULDLQD5MRAXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Céline saccomandi	https://www.amazon.fr/gp/customer-reviews/R3BP0FIV8MLWYS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Discret, fonctionnel et distrayant mais pas essentiel	gris chiné	true	Signaler un abus	0	3
